EPOCHS_EMPTY_FROM_MVT_TMIN,EPOCHS_LENGTH,EPOCHS_TMIN,FMAX,FMIN,pipeline,clf__C,clf__gamma,clf__kernel,cov__estimator,ss__with_mean,ts__metric,score_A,score_B,score_C,score_X,duration_preprocessing,duration_train,memory,FILE_PATH,NUMBER_OF_SESSIONS,RANDOM_STATE,N_SPLIT,BINARY_CLASSIFICATION,VERSION,PATH_RESULTS,NAME_RESULTS,PATH_DATA_PROCESSED,FOLDER_RESULTS_ITERATIONS,NAME_RESULTS_ITERATIONS,LOG_FOLDER,SAVE_EACH_ITERATION,REMOVE_ITERATIONS,REMOVE_DATA_PROCESSED
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.1))])",0.01,0.1,rbf,lwf,False,riemann,0.5,0.7278889780937832,0.5,0.5,469.37695503234863,377.08099579811096,1785.05859375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.1))])",0.01,0.1,rbf,scm,False,euclid,0.5345656706453396,0.560446269925571,0.5178499631712684,0.5,469.37695503234863,176.02841448783875,1769.08984375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.01, gamma=0.1, kernel='linear'))])",0.01,0.1,linear,lwf,True,logeuclid,0.8092531254496866,0.7800295370352923,0.7281312359228747,0.8037061245714503,469.37695503234863,201.75195264816284,1762.7890625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.1, kernel='linear'))])",0.01,0.1,linear,scm,False,riemann,0.8104594504000833,0.7920001754632512,0.7300694168398949,0.8079000511326941,469.37695503234863,258.22144293785095,1773.6484375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.1, kernel='poly'))])",0.01,0.1,poly,oas,False,euclid,0.7889822130474313,0.7576285833157101,0.6769437875007095,0.7839130651778692,469.37695503234863,176.7738959789276,2290.3828125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.01, gamma=0.1, kernel='poly'))])",0.01,0.1,poly,scm,True,logeuclid,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,177.4451220035553,1770.6171875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.1, kernel='sigmoid'))])",0.01,0.1,sigmoid,oas,False,riemann,0.670640830979129,0.6880274113319327,0.6667655286241009,0.6547212256549368,469.37695503234863,351.5373477935791,1786.796875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.1, kernel='sigmoid'))])",0.01,0.1,sigmoid,lwf,False,euclid,0.5320685786287,0.5843239859244125,0.5262046013661386,0.5294458356276748,469.37695503234863,217.2781162261963,1764.7265625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.01, gamma=0.2))])",0.01,0.2,rbf,oas,True,logeuclid,0.5,0.6970304901005824,0.5,0.5,469.37695503234863,253.25086784362793,1781.265625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.2))])",0.01,0.2,rbf,lwf,False,riemann,0.5,0.7189229965942723,0.5,0.5,469.37695503234863,367.8871214389801,2281.56640625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.2))])",0.01,0.2,rbf,scm,False,euclid,0.5,0.5500575984700729,0.5,0.5,469.37695503234863,174.21816229820251,1769.1953125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.01, gamma=0.2, kernel='linear'))])",0.01,0.2,linear,lwf,True,logeuclid,0.8092531254496866,0.7800295370352923,0.7281312359228747,0.8037061245714503,469.37695503234863,203.57865858078003,1762.765625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.2, kernel='linear'))])",0.01,0.2,linear,scm,False,riemann,0.8104594504000833,0.7920001754632512,0.7300694168398949,0.8079000511326941,469.37695503234863,256.60407042503357,1773.6875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.2, kernel='poly'))])",0.01,0.2,poly,oas,False,euclid,0.7844939436340028,0.7540329999823432,0.6598101875965898,0.7770352322338483,469.37695503234863,179.3963418006897,1796.14453125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.01, gamma=0.2, kernel='poly'))])",0.01,0.2,poly,scm,True,logeuclid,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,178.4402198791504,1771.06640625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.2, kernel='sigmoid'))])",0.01,0.2,sigmoid,oas,False,riemann,0.6672532836050324,0.6748986837639185,0.6573551674815834,0.6470220959959976,469.37695503234863,349.7508850097656,1786.734375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.2, kernel='sigmoid'))])",0.01,0.2,sigmoid,lwf,False,euclid,0.5087048484526902,0.5880513179790908,0.5097411245132324,0.5047309244882493,469.37695503234863,217.33347821235657,1763.5703125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.01, gamma=0.5))])",0.01,0.5,rbf,oas,True,logeuclid,0.5,0.6930426307998385,0.5,0.5,469.37695503234863,251.17077374458313,1781.28125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.5))])",0.01,0.5,rbf,lwf,False,riemann,0.5,0.7151027115999187,0.5,0.5,469.37695503234863,370.46698784828186,2281.56640625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.5))])",0.01,0.5,rbf,scm,False,euclid,0.5,0.5199133544214006,0.5,0.5,469.37695503234863,174.6286382675171,1769.203125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.01, gamma=0.5, kernel='linear'))])",0.01,0.5,linear,lwf,True,logeuclid,0.8092531254496866,0.7800295370352923,0.7281312359228747,0.8037061245714503,469.37695503234863,204.16743636131287,1763.23828125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.5, kernel='linear'))])",0.01,0.5,linear,scm,False,riemann,0.8104594504000833,0.7920001754632512,0.7300694168398949,0.8079000511326941,469.37695503234863,255.92918705940247,1773.703125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.5, kernel='poly'))])",0.01,0.5,poly,oas,False,euclid,0.7542792787630562,0.736748736486023,0.6492431668600973,0.7546393664140114,469.37695503234863,189.5640664100647,1806.28125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.01, gamma=0.5, kernel='poly'))])",0.01,0.5,poly,scm,True,logeuclid,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,179.80506229400635,1771.01171875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.5, kernel='sigmoid'))])",0.01,0.5,sigmoid,oas,False,riemann,0.6658472647431746,0.6744126264273904,0.6571389141800186,0.6419469977748609,469.37695503234863,348.7978322505951,1786.7890625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.5, kernel='sigmoid'))])",0.01,0.5,sigmoid,lwf,False,euclid,0.5052308905838865,0.5657350241271882,0.507027584665463,0.496893779947288,469.37695503234863,217.01588034629822,1766.01953125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.01, gamma=0.7))])",0.01,0.7,rbf,oas,True,logeuclid,0.5,0.6913810431617391,0.5,0.5,469.37695503234863,249.89593052864075,1781.28125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.7))])",0.01,0.7,rbf,lwf,False,riemann,0.5,0.713770927628615,0.5,0.5,469.37695503234863,368.054434299469,2281.56640625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.7))])",0.01,0.7,rbf,scm,False,euclid,0.5,0.513946508874901,0.5,0.5,469.37695503234863,174.83172988891602,1769.640625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.01, gamma=0.7, kernel='linear'))])",0.01,0.7,linear,lwf,True,logeuclid,0.8092531254496866,0.7800295370352923,0.7281312359228747,0.8037061245714503,469.37695503234863,205.16671061515808,1763.15234375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.7, kernel='linear'))])",0.01,0.7,linear,scm,False,riemann,0.8104594504000833,0.7920001754632512,0.7300694168398949,0.8079000511326941,469.37695503234863,255.96357893943787,1774.09375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.7, kernel='poly'))])",0.01,0.7,poly,oas,False,euclid,0.7507864034559834,0.7364162914505652,0.6511481461495181,0.7555673943815037,469.37695503234863,193.45003724098206,1806.19140625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.01, gamma=0.7, kernel='poly'))])",0.01,0.7,poly,scm,True,logeuclid,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,182.41046476364136,1771.10546875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.7, kernel='sigmoid'))])",0.01,0.7,sigmoid,oas,False,riemann,0.6664258590162978,0.6754097372373179,0.6561083973377652,0.6416934063970968,469.37695503234863,348.51996326446533,1786.7734375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=0.7, kernel='sigmoid'))])",0.01,0.7,sigmoid,lwf,False,euclid,0.504224686062057,0.5591080885262578,0.506695856837476,0.49479005790166153,469.37695503234863,216.4187831878662,1762.3984375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.01, gamma=1))])",0.01,1,rbf,oas,True,logeuclid,0.5,0.6498206165838162,0.5,0.5,469.37695503234863,247.50689315795898,1781.296875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=1))])",0.01,1,rbf,lwf,False,riemann,0.5,0.6441321221168397,0.5,0.5,469.37695503234863,365.3771231174469,2281.56640625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.01, gamma=1))])",0.01,1,rbf,scm,False,euclid,0.5,0.5086299884677501,0.5,0.5,469.37695503234863,175.3819625377655,1769.62109375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True
